file_name,Y
5795,3
5796,2
5797,2
5798,5
5799,17
5800,13
5801,8
5802,0
5803,14
5804,7
5805,1
5806,1
5807,11
5808,1
5809,9
5810,0
5811,3
5812,10
5813,4
5814,13
5815,6
5816,9
5817,20
5818,0
5819,7
5820,5
5821,8
5822,0
5823,7
5824,3
5825,6
5826,9
5827,8
5828,0
5829,9
5830,13
5831,21
5832,0
5833,5
5834,6
5835,2
5836,4
5837,0
5838,7
5839,5
5840,8
5841,0
5842,23
5843,4
5844,17
5845,24
5846,1
5847,2
5848,8
5849,20
5850,0
5851,27
5852,7
5853,1
5854,17
5855,24
5856,15
5857,16
5858,17
5859,3
5860,6
5861,28
5862,2
5863,0
5864,19
5865,4
5866,13
5867,0
5868,1
5869,25
5870,1
5871,6
5872,0
5873,2
5874,10
5875,19
5876,0
5877,2
5878,4
5879,0
5880,8
5881,1
5882,1
5883,0
5884,5
5885,2
5886,0
5887,12
5888,19
5889,0
5890,14
5891,3
5892,19
5893,30
5894,0
5895,19
5896,4
5897,13
5898,28
5899,25
5900,1
5901,0
5902,21
5903,4
5904,2
5905,0
5906,17
5907,7
5908,5
5909,11
5910,9
5911,10
5912,1
5913,6
5914,0
5915,4
5916,18
5917,0
5918,19
5919,4
5920,13
5921,10
5922,0
5923,4
5924,14
5925,6
5926,15
5927,16
5928,22
5929,13
5930,2
5931,0
5932,5
5933,28
5934,12
5935,0
5936,4
5937,11
5938,9
5939,1
5940,10
5941,0
5942,2
5943,7
5944,3
5945,6
5946,0
5947,19
5948,4
5949,13
5950,20
5951,0
5952,14
5953,7
5954,1
5955,6
5956,0
5957,12
5958,5
5959,6
5960,1
5961,0
5962,3
5963,10
5964,1
5965,0
5966,21
5967,10
5968,4
5969,14
5970,6
5971,0
5972,5
5973,28
5974,11
5975,11
5976,0
5977,22
5978,1
5979,0
5980,3
5981,6
5982,0
5983,4
5984,11
5985,9
5986,0
5987,12
5988,3
5989,6
5990,0
5991,5
5992,18
5993,0
5994,5
5995,28
5996,12
5997,16
5998,8
5999,2
6000,5
6001,11
6002,11
6003,0
6004,3
6005,10
6006,4
6007,13
6008,6
6009,9
6010,15
6011,0
6012,22
6013,13
6014,2
6015,0
6016,10
6017,5
6018,21
6019,7
6020,2
6021,0
6022,6
6023,4
6024,14
6025,0
6026,5
6027,28
6028,12
6029,32
6030,5
6031,18
6032,0
6033,2
6034,7
6035,1
6036,19
6037,0
6038,9
6039,4
6040,6
6041,28
6042,2
6043,0
6044,2
6045,10
6046,13
6047,8
6048,2
6049,0
6050,12
6051,1
6052,0
6053,2
6054,7
6055,1
6056,19
6057,0
6058,14
6059,4
6060,6
6061,28
6062,2
6063,0
6064,2
6065,10
6066,13
6067,8
6068,2
6069,16
6070,3
6071,6
6072,19
6073,22
6074,4
6075,9
6076,19
6077,20
6078,0
6079,31
6080,1
6081,12
6082,0
6083,3
6084,6
6085,9
6086,0
6087,8
6088,17
6089,4
6090,13
6091,2
6092,0
6093,24
6094,6
6095,4
6096,14
6097,0
6098,14
6099,7
6100,3
6101,2
6102,0
6103,7
6104,3
6105,23
6106,23
6107,1
6108,6
6109,1
6110,9
6111,20
6112,0
6113,5
6114,18
6115,0
6116,2
6117,7
6118,1
6119,19
6120,0
6121,7
6122,1
6123,3
6124,10
6125,0
6126,4
6127,18
6128,0
6129,12
6130,1
6131,16
6132,8
6133,3
6134,19
6135,5
6136,6
6137,21
6138,0
6139,9
6140,4
6141,14
6142,6
6143,2
6144,4
6145,14
6146,6
6147,0
6148,8
6149,4
6150,12
6151,1
6152,2
6153,7
6154,5
6155,6
6156,21
6157,0
6158,9
6159,5
6160,18
6161,18
6162,1
6163,10
6164,1
6165,6
6166,2
6167,0
6168,7
6169,3
6170,23
6171,23
6172,1
6173,6
6174,1
6175,9
6176,32
6177,7
6178,1
6179,17
6180,24
6181,15
6182,0
6183,5
6184,0
6185,14
6186,4
6187,6
6188,28
6189,2
6190,0
6191,7
6192,3
6193,25
6194,1
6195,16
6196,2
6197,7
6198,1
6199,12
6200,0
6201,3
6202,6
6203,19
6204,0
6205,12
6206,4
6207,10
6208,1
6209,20
6210,0
6211,5
6212,0
6213,17
6214,3
6215,6
6216,28
6217,2
6218,0
6219,11
6220,5
6221,25
6222,1
6223,0
6224,4
6225,6
6226,1
6227,0
6228,14
6229,3
6230,19
6231,0
6232,5
6233,6
6234,0
6235,2
6236,4
6237,14
6238,6
6239,0
6240,3
6241,6
6242,9
6243,0
6244,3
6245,6
6246,4
6247,2
6248,7
6249,1
6250,10
6251,0
6252,14
6253,3
6254,19
6255,0
6256,5
6257,6
6258,0
6259,12
6260,19
6261,16
6262,7
6263,4
6264,12
6265,1
6266,20
6267,26
6268,16
6269,12
6270,10
6271,20
6272,0
6273,2
6274,3
6275,2
6276,1
6277,0
6278,10
6279,4
6280,17
6281,24
6282,1
6283,9
6284,0
6285,4
6286,6
6287,0
6288,7
6289,5
6290,8
6291,0
6292,7
6293,1
6294,1
6295,11
6296,8
6297,0
6298,3
6299,6
6300,9
6301,0
6302,8
6303,3
6304,5
6305,9
6306,0
6307,23
6308,3
6309,2
6310,5
6311,1
6312,6
6313,2
6314,11
6315,19
6316,15
6317,0
6318,27
6319,7
6320,1
6321,28
6322,9
6323,0
6324,18
6325,11
6326,13
6327,6
6328,21
6329,0
6330,31
6331,1
6332,12
6333,16
6334,9
6335,4
6336,14
6337,6
6338,15
6339,0
6340,7
6341,1
6342,0
6343,8
6344,2
6345,13
6346,12
6347,22
6348,11
6349,1
6350,9
6351,0
6352,4
6353,25
6354,1
6355,10
6356,0
6357,3
6358,0
6359,10
6360,4
6361,4
6362,2
6363,0
6364,13
6365,6
6366,9
6367,1
6368,10
6369,0
6370,2
6371,7
6372,3
6373,2
6374,0
6375,2
6376,10
6377,1
6378,1
6379,0
6380,3
6381,6
6382,9
6383,32
6384,11
6385,4
6386,4
6387,24
6388,15
6389,0
6390,5
6391,0
6392,17
6393,3
6394,6
6395,0
6396,8
6397,7
6398,4
6399,14
6400,16
6401,19
6402,4
6403,13
6404,20
6405,26
6406,16
6407,12
6408,10
6409,20
6410,0
6411,2
6412,3
6413,2
6414,1
6415,0
6416,10
6417,1
6418,3
6419,17
6420,7
6421,1
6422,9
6423,0
6424,5
6425,6
6426,0
6427,7
6428,5
6429,8
6430,0
6431,8
6432,5
6433,9
6434,1
6435,0
6436,23
6437,4
6438,17
6439,24
6440,1
6441,2
6442,0
6443,3
6444,6
6445,9
6446,0
6447,14
6448,5
6449,2
6450,7
6451,9
6452,10
6453,1
6454,14
6455,0
6456,3
6457,0
6458,11
6459,4
6460,6
6461,21
6462,16
6463,8
6464,14
6465,5
6466,2
6467,17
6468,7
6469,22
6470,11
6471,3
6472,9
6473,1
6474,0
6475,24
6476,6
6477,5
6478,18
6479,1
6480,20
6481,0
6482,3
6483,8
6484,0
6485,7
6486,1
6487,0
6488,9
6489,5
6490,9
6491,0
6492,8
6493,4
6494,15
6495,0
6496,9
6497,10
6498,20
6499,0
6500,10
6501,1
6502,19
6503,6
6504,4
6505,11
6506,9
6507,8
6508,0
6509,17
6510,3
6511,12
6512,1
6513,0
6514,2
6515,4
6516,0
6517,2
6518,7
6519,1
6520,0
6521,9
6522,4
6523,4
6524,10
6525,20
6526,0
6527,27
6528,2
6529,7
6530,1
6531,16
6532,8
6533,4
6534,6
6535,32
6536,9
6537,1
6538,17
6539,1
6540,3
6541,8
6542,1
6543,9
6544,28
6545,8
6546,0
6547,13
6548,6
6549,9
6550,1
6551,10
6552,0
6553,2
6554,7
6555,3
6556,2
6557,0
6558,2
6559,10
6560,1
6561,1
6562,15
6563,0
6564,9
6565,4
6566,17
6567,2
6568,4
6569,10
6570,15
6571,0
6572,31
6573,13
6574,8
6575,2
6576,0
6577,5
6578,6
6579,8
6580,5
6581,9
6582,1
6583,0
6584,2
6585,7
6586,1
6587,0
6588,8
6589,17
6590,7
6591,4
6592,4
6593,11
6594,19
6595,3
6596,10
6597,9
6598,20
6599,0
6600,21
6601,4
6602,2
6603,16
6604,3
6605,0
6606,18
6607,11
6608,3
6609,8
6610,7
6611,11
6612,5
6613,21
6614,7
6615,2
6616,30
6617,0
6618,22
6619,1
6620,2
6621,2
6622,1
6623,10
6624,0
6625,7
6626,3
6627,25
6628,1
6629,0
6630,2
6631,7
6632,5
6633,8
6634,0
6635,4
6636,6
6637,1
6638,20
6639,26
6640,16
6641,27
6642,5
6643,0
6644,17
6645,3
6646,6
6647,0
6648,1
6649,3
6650,8
6651,1
6652,0
6653,3
6654,10
6655,4
6656,13
6657,6
6658,9
6659,0
6660,3
6661,6
6662,9
6663,0
6664,2
6665,13
6666,10
6667,6
6668,0
6669,12
6670,19
6671,0
6672,17
6673,3
6674,10
6675,0
6676,11
6677,5
6678,21
6679,7
6680,2
6681,8
6682,0
6683,4
6684,6
6685,15
6686,26
6687,0
6688,8
6689,3
6690,5
6691,9
6692,0
6693,9
6694,10
6695,20
6696,0
6697,10
6698,1
6699,19
6700,6
6701,4
6702,11
6703,9
6704,8
6705,15
6706,16
6707,22
6708,13
6709,2
6710,0
6711,7
6712,1
6713,0
6714,2
6715,4
6716,4
6717,24
6718,0
6719,12
6720,10
6721,20
6722,0
6723,2
6724,3
6725,2
6726,1
6727,28
6728,8
6729,0
6730,18
6731,11
6732,3
6733,8
6734,7
6735,11
6736,5
6737,21
6738,7
6739,2
6740,20
6741,0
6742,27
6743,31
6744,1
6745,12
6746,28
6747,8
6748,0
6749,3
6750,11
6751,11
6752,0
6753,10
6754,5
6755,21
6756,7
6757,2
6758,20
6759,0
6760,7
6761,1
6762,0
6763,14
6764,4
6765,6
6766,28
6767,2
6768,0
6769,14
6770,3
6771,24
6772,1
6773,0
6774,13
6775,23
6776,16
6777,2
6778,4
6779,6
6780,5
6781,21
6782,7
6783,2
6784,15
6785,0
6786,5
6787,0
6788,7
6789,4
6790,23
6791,1
6792,15
6793,0
6794,8
6795,4
6796,0
6797,9
6798,4
6799,6
6800,28
6801,2
6802,0
6803,14
6804,4
6805,10
6806,10
6807,19
6808,20
6809,0
6810,2
6811,7
6812,3
6813,2
6814,0
6815,2
6816,7
6817,1
6818,0
6819,24
6820,6
6821,5
6822,18
6823,1
6824,0
6825,2
6826,7
6827,3
6828,2
6829,0
6830,24
6831,5
6832,11
6833,11
6834,1
6835,9
6836,0
6837,7
6838,5
6839,12
6840,15
6841,0
6842,7
6843,1
6844,17
6845,24
6846,30
6847,26
6848,16
6849,27
6850,6
6851,4
6852,0
6853,8
6854,5
6855,10
6856,15
6857,0
6858,8
6859,2
6860,5
6861,11
6862,11
6863,0
6864,5
6865,6
6866,0
6867,7
6868,5
6869,12
6870,20
6871,0
6872,11
6873,4
6874,4
6875,24
6876,1
6877,9
6878,0
6879,11
6880,5
6881,24
6882,1
6883,0
6884,3
6885,0
6886,24
6887,5
6888,2
6889,17
6890,7
6891,1
6892,6
6893,0
6894,24
6895,6
6896,5
6897,18
6898,1
6899,0
6900,18
6901,10
6902,4
6903,12
6904,0
6905,2
6906,7
6907,1
6908,0
6909,7
6910,3
6911,6
6912,9
6913,11
6914,1
6915,20
6916,16
6917,24
6918,1
6919,6
6920,0
6921,4
6922,13
6923,21
6924,7
6925,2
6926,3
6927,0
6928,22
6929,1
6930,0
6931,2
6932,7
6933,1
6934,10
6935,1
6936,0
6937,14
6938,5
6939,2
6940,7
6941,0
6942,2
6943,7
6944,1
6945,0
6946,7
6947,1
6948,3
6949,10
6950,8
6951,1
6952,0
6953,22
6954,19
6955,0
6956,6
6957,4
6958,14
6959,15
6960,0
6961,9
6962,4
6963,17
6964,2
6965,4
6966,10
6967,15
6968,0
6969,38
6970,6
6971,5
6972,21
6973,7
6974,2
6975,20
6976,26
6977,16
6978,12
6979,10
6980,20
6981,0
6982,2
6983,3
6984,2
6985,1
6986,0
6987,18
6988,11
6989,5
6990,17
6991,24
6992,1
6993,9
6994,0
6995,4
6996,23
6997,1
6998,6
6999,0
7000,2
7001,7
7002,1
7003,0
7004,24
7005,6
7006,5
7007,18
7008,1
7009,20
7010,0
7011,27
7012,5
7013,2
7014,0
7015,14
7016,3
7017,8
7018,0
7019,11
7020,5
7021,24
7022,1
7023,0
7024,2
7025,7
7026,5
7027,8
7028,15
7029,26
7030,0
7031,7
7032,1
7033,0
7034,8
7035,3
7036,5
7037,9
7038,20
7039,0
7040,7
7041,1
7042,0
7043,7
7044,1
7045,11
7046,9
7047,16
7048,2
7049,7
7050,1
7051,0
7052,24
7053,6
7054,5
7055,18
7056,1
7057,0
7058,3
7059,6
7060,9
7061,0
7062,23
7063,10
7064,1
7065,2
7066,1
7067,6
7068,9
7069,1
7070,9
7071,0
7072,2
7073,4
7074,0
7075,8
7076,2
7077,13
7078,12
7079,22
7080,11
7081,1
7082,29
7083,0
7084,3
7085,8
7086,0
7087,7
7088,1
7089,0
7090,11
7091,1
7092,3
7093,6
7094,1
7095,9
7096,0
7097,18
7098,4
7099,10
7100,14
7101,3
7102,10
7103,9
7104,0
7105,7
7106,5
7107,8
7108,0
7109,11
7110,1
7111,18
7112,2
7113,0
7114,3
7115,10
7116,12
7117,16
7118,14
7119,1
7120,6
7121,2
7122,0
7123,9
7124,4
7125,14
7126,6
7127,0
7128,5
7129,6
7130,0
7131,18
7132,10
7133,4
7134,6
7135,2
7136,0
7137,4
7138,18
7139,0
7140,7
7141,5
7142,12
7143,20
7144,0
7145,27
7146,8
7147,1
7148,1
7149,0
7150,2
7151,7
7152,1
7153,10
7154,1
7155,30
7156,0
7157,8
7158,2
7159,3
7160,22
7161,22
7162,1
7163,9
7164,0
7165,7
7166,5
7167,12
7168,8
7169,1
7170,11
7171,18
7172,0
7173,2
7174,7
7175,10
7176,4
7177,13
7178,21
7179,7
7180,0
7181,2
7182,7
7183,3
7184,2
7185,16
7186,8
7187,4
7188,18
7189,2
7190,0
7191,8
7192,2
7193,13
7194,18
7195,18
7196,0
7197,22
7198,1
7199,2
7200,14
7201,1
7202,1
7203,6
7204,0
7205,7
7206,5
7207,8
7208,0
7209,10
7210,5
7211,22
7212,8
7213,20
7214,0
7215,7
7216,5
7217,8
7218,0
7219,14
7220,7
7221,4
7222,11
7223,1
7224,0
7225,14
7226,1
7227,5
7228,21
7229,7
7230,2
7231,0
7232,9
7233,10
7234,4
7235,25
7236,1
7237,0
7238,5
7239,2
7240,0
7241,5
7242,6
7243,20
7244,26
7245,16
7246,12
7247,10
7248,20
7249,0
7250,2
7251,3
7252,2
7253,1
7254,0
7255,17
7256,11
7257,4
7258,8
7259,1
7260,9
7261,0
7262,2
7263,7
7264,1
7265,0
7266,24
7267,6
7268,5
7269,18
7270,1
7271,0
7272,3
7273,6
7274,9
7275,0
7276,31
7277,3
7278,12
7279,12
7280,1
7281,9
7282,0
7283,5
7284,2
7285,0
7286,22
7287,3
7288,17
7289,24
7290,0
7291,5
7292,6
7293,0
7294,7
7295,5
7296,8
7297,0
7298,23
7299,4
7300,17
7301,24
7302,1
7303,2
7304,20
7305,0
7306,27
7307,8
7308,17
7309,4
7310,13
7311,2
7312,16
7313,5
7314,8
7315,0
7316,1
7317,5
7318,21
7319,7
7320,2
7321,0
7322,19
7323,1
7324,3
7325,10
7326,8
7327,0
7328,4
7329,11
7330,9
7331,15
7332,26
7333,0
7334,7
7335,1
7336,0
7337,8
7338,3
7339,5
7340,9
7341,20
7342,0
7343,27
7344,8
7345,7
7346,1
7347,0
7348,14
7349,3
7350,8
7351,0
7352,2
7353,4
7354,4
7355,0
7356,8
7357,17
7358,3
7359,10
7360,1
7361,9
7362,0
7363,2
7364,4
7365,0
7366,24
7367,6
7368,4
7369,14
7370,0
7371,1
7372,33
7373,3
7374,17
7375,2
7376,11
7377,19
7378,0
7379,14
7380,7
7381,3
7382,2
7383,16
7384,14
7385,1
7386,6
7387,2
7388,0
7389,4
7390,6
7391,20
7392,26
7393,16
7394,27
7395,19
7396,4
7397,13
7398,28
7399,9
7400,0
7401,22
7402,1
7403,0
7404,8
7405,13
7406,10
7407,23
7408,10
7409,5
7410,8
7411,1
7412,9
7413,15
7414,26
7415,0
7416,3
7417,2
7418,2
7419,5
7420,17
7421,13
7422,8
7423,0
7424,8
7425,3
7426,5
7427,9
7428,0
7429,21
7430,10
7431,5
7432,12
7433,11
7434,19
7435,20
7436,16
7437,27
7438,5
7439,28
7440,12
7441,0
7442,6
7443,4
7444,2
7445,0
7446,8
7447,3
7448,19
7449,5
7450,6
7451,28
7452,0
7453,8
7454,7
7455,1
7456,0
7457,12
7458,3
7459,9
7460,1
7461,0
7462,5
7463,2
7464,0
7465,13
7466,23
7467,15
7468,0
7469,5
7470,28
7471,12
7472,0
7473,8
7474,3
7475,19
7476,5
7477,6
7478,28
7479,0
7480,8
7481,7
7482,1
7483,0
7484,14
7485,3
7486,8
7487,0
7488,2
7489,4
7490,4
7491,0
7492,8
7493,17
7494,3
7495,10
7496,1
7497,9
7498,0
7499,2
7500,4
7501,16
7502,24
7503,6
7504,4
7505,14
7506,0
7507,1
7508,33
7509,3
7510,17
7511,2
7512,11
7513,19
7514,0
7515,14
7516,7
7517,3
7518,2
7519,0
7520,7
7521,3
7522,23
7523,23
7524,1
7525,6
7526,1
7527,9
7528,20
7529,0
7530,5
7531,2
7532,0
7533,14
7534,3
7535,8
7536,0
7537,12
7538,5
7539,21
7540,7
7541,2
7542,19
7543,0
7544,9
7545,3
7546,10
7547,24
7548,0
7549,4
7550,13
7551,2
7552,0
7553,2
7554,7
7555,1
7556,10
7557,1
7558,15
7559,0
7560,22
7561,11
7562,3
7563,17
7564,24
7565,0
7566,3
7567,8
7568,16
7569,5
7570,6
7571,24
7572,20
7573,0
7574,38
7575,9
7576,0
7577,2
7578,3
7579,24
7580,1
7581,0
7582,8
7583,4
7584,12
7585,1
7586,22
7587,4
7588,9
7589,19
7590,0
7591,12
7592,5
7593,21
7594,7
7595,2
7596,19
7597,0
7598,13
7599,8
7600,1
7601,9
7602,0
7603,2
7604,4
7605,0
7606,2
7607,7
7608,1
7609,0
7610,9
7611,3
7612,10
7613,24
7614,0
7615,2
7616,4
7617,0
7618,12
7619,3
7620,24
7621,1
7622,0
7623,3
7624,0
7625,17
7626,4
7627,12
7628,23
7629,1
7630,2
7631,1
7632,6
7633,2
7634,16
7635,14
7636,5
7637,2
7638,6
7639,1
7640,8
7641,8
7642,20
7643,20
7644,20
7645,26
7646,16
7647,27
7648,5
7649,0
7650,14
7651,4
7652,6
7653,28
7654,2
7655,0
7656,7
7657,3
7658,25
7659,1
7660,0
7661,5
7662,2
7663,15
7664,26
7665,0
7666,3
7667,2
7668,2
7669,5
7670,17
7671,13
7672,8
7673,0
7674,8
7675,3
7676,5
7677,9
7678,0
7679,8
7680,4
7681,18
7682,2
7683,11
7684,19
7685,20
7686,16
7687,27
7688,21
7689,4
7690,9
7691,0
7692,9
7693,3
7694,12
7695,6
7696,0
7697,5
7698,2
7699,15
7700,0
7701,5
7702,28
7703,12
7704,0
7705,6
7706,4
7707,2
7708,0
7709,2
7710,7
7711,5
7712,6
7713,24
7714,5
7715,6
7716,21
7717,0
7718,4
7719,18
7720,0
7721,31
7722,1
7723,12
7724,35
7725,26
7726,16
7727,12
7728,10
7729,20
7730,0
7731,2
7732,3
7733,2
7734,1
7735,28
7736,8
7737,0
7738,22
7739,4
7740,4
7741,2
7742,0
7743,7
7744,5
7745,2
7746,0
7747,2
7748,7
7749,1
7750,0
7751,18
7752,11
7753,4
7754,4
7755,10
7756,22
7757,4
7758,3
7759,10
7760,9
7761,8
7762,0
7763,8
7764,4
7765,0
7766,7
7767,3
7768,10
7769,9
7770,0
7771,2
7772,7
7773,1
7774,0
7775,11
7776,5
7777,21
7778,7
7779,2
7780,8
7781,0
7782,5
7783,6
7784,0
7785,12
7786,5
7787,8
7788,8
7789,16
7790,12
7791,3
7792,13
7793,9
7794,5
7795,1
7796,28
7797,8
7798,0
7799,22
7800,1
7801,9
7802,10
7803,4
7804,4
7805,12
7806,0
7807,14
7808,1
7809,6
7810,2
7811,0
7812,4
7813,6
7814,20
7815,0
7816,12
7817,5
7818,8
7819,8
7820,0
7821,8
7822,2
7823,1
7824,23
7825,7
7826,3
7827,6
7828,5
7829,1
7830,0
7831,17
7832,10
7833,3
7834,14
7835,18
7836,4
7837,10
7838,9
7839,28
7840,8
7841,0
7842,11
7843,5
7844,21
7845,7
7846,2
7847,8
7848,0
7849,14
7850,1
7851,6
7852,2
7853,0
7854,4
7855,6
7856,20
7857,16
7858,3
7859,2
7860,2
7861,5
7862,17
7863,13
7864,8
7865,0
7866,3
7867,6
7868,9
7869,0
7870,12
7871,10
7872,20
7873,0
7874,2
7875,3
7876,2
7877,1
7878,0
7879,11
7880,4
7881,4
7882,24
7883,1
7884,9
7885,0
7886,3
7887,17
7888,10
7889,4
7890,8
7891,8
7892,0
7893,2
7894,7
7895,1
7896,0
7897,8
7898,2
7899,10
7900,1
7901,1
7902,2
7903,15
7904,0
7905,2
7906,7
7907,1
7908,6
7909,0
7910,3
7911,2
7912,0
7913,1
7914,3
7915,17
7916,7
7917,0
7918,4
7919,2
7920,7
7921,1
7922,10
7923,20
7924,0
7925,2
7926,7
7927,1
7928,19
7929,16
7930,14
7931,3
7932,5
7933,2
7934,1
7935,9
7936,20
7937,16
7938,14
7939,7
7940,1
7941,6
7942,0
7943,12
7944,10
7945,20
7946,0
7947,2
7948,3
7949,2
7950,1
7951,0
7952,8
7953,23
7954,4
7955,24
7956,1
7957,0
7958,3
7959,21
7960,3
7961,5
7962,6
7963,0
7964,7
7965,5
7966,8
7967,0
7968,25
7969,4
7970,5
7971,17
7972,1
7973,0
7974,14
7975,3
7976,8
7977,0
7978,22
7979,3
7980,10
7981,1
7982,11
7983,19
7984,0
7985,3
7986,13
7987,9
7988,5
7989,22
7990,11
7991,1
7992,20
7993,0
7994,27
7995,12
7996,10
7997,20
7998,16
7999,18
8000,5
8001,6
8002,17
8003,7
8004,15
8005,0
8006,5
8007,0
8008,7
8009,3
8010,2
8011,1
8012,0
8013,2
8014,4
8015,0
8016,18
8017,5
8018,21
8019,7
8020,2
8021,0
8022,19
8023,4
8024,13
8025,0
8026,14
8027,7
8028,1
8029,6
8030,0
8031,19
8032,4
8033,13
8034,28
8035,10
8036,1
8037,0
8038,11
8039,5
8040,24
8041,1
8042,0
8043,2
8044,7
8045,5
8046,8
8047,20
8048,0
8049,19
8050,4
8051,13
8052,28
8053,25
8054,1
8055,0
8056,22
8057,1
8058,1
8059,6
8060,0
8061,13
8062,6
8063,9
8064,1
8065,10
8066,0
8067,3
8068,16
8069,8
8070,2
8071,10
8072,3
8073,5
8074,6
8075,0
8076,2
8077,4
8078,6
8079,5
8080,21
8081,7
8082,2
8083,0
8084,6
8085,4
8086,0
8087,12
8088,3
8089,6
8090,0
8091,8
8092,7
8093,4
8094,13
8095,11
8096,9
8097,0
8098,1
8099,25
8100,1
8101,10
8102,0
8103,7
8104,3
8105,25
8106,1
8107,0
8108,2
8109,4
8110,0
8111,21
8112,4
8113,0
8114,2
8115,7
8116,10
8117,4
8118,13
8119,21
8120,7
8121,20
8122,0
8123,14
8124,7
8125,19
8126,0
8127,19
8128,4
8129,13
8130,0
8131,3
8132,5
8133,6
8134,28
8135,2
8136,0
8137,5
8138,6
8139,16
8140,2
8141,7
8142,1
8143,0
8144,22
8145,1
8146,9
8147,0
8148,18
8149,10
8150,4
8151,12
8152,0
8153,5
8154,2
8155,0
8156,5
8157,0
8158,9
8159,4
8160,6
8161,28
8162,2
8163,0
8164,24
8165,6
8166,4
8167,14
8168,15
8169,0
8170,22
8171,13
8172,2
8173,0
8174,5
8175,0
8176,9
8177,4
8178,0
8179,24
8180,6
8181,4
8182,14
8183,0
8184,2
8185,7
8186,3
8187,2
8188,0
8189,18
8190,4
8191,10
8192,0
8193,4
8194,6
8195,17
8196,1
8197,0
8198,19
8199,4
8200,13
8201,0
8202,7
8203,3
8204,25
8205,1
8206,6
8207,28
8208,2
8209,16
8210,22
8211,1
8212,1
8213,6
8214,0
8215,3
8216,22
8217,11
8218,1
8219,0
8220,2
8221,4
8222,0
8223,23
8224,13
8225,2
8226,0
8227,2
8228,14
8229,4
8230,0
8231,3
8232,6
8233,9
8234,0
8235,2
8236,14
8237,4
8238,0
8239,2
8240,4
8241,21
8242,1
8243,2
8244,7
8245,1
8246,10
8247,15
8248,0
8249,3
8250,6
8251,9
8252,0
8253,14
8254,1
8255,28
8256,25
8257,1
8258,0
8259,21
8260,4
8261,2
8262,0
8263,2
8264,4
8265,0
8266,8
8267,1
8268,2
8269,2
8270,11
8271,1
8272,0
8273,2
8274,7
8275,5
8276,8
8277,16
8278,2
8279,4
8280,6
8281,5
8282,21
8283,7
8284,2
8285,0
8286,22
8287,1
8288,17
8289,3
8290,13
8291,8
8292,1
8293,0
8294,2
8295,4
8296,12
8297,4
8298,10
8299,10
8300,4
8301,14
8302,28
8303,11
8304,11
8305,0
8306,22
8307,1
8308,0
8309,2
8310,4
8311,4
8312,0
8313,11
8314,3
8315,2
8316,1
8317,20
8318,0
8319,22
8320,4
8321,22
8322,0
8323,1
8324,14
8325,1
8326,11
8327,11
8328,28
8329,8
8330,0
8331,21
8332,4
8333,2
8334,0
8335,3
8336,0
8337,24
8338,5
8339,2
8340,17
8341,7
8342,1
8343,6
8344,0
8345,24
8346,6
8347,5
8348,18
8349,1
8350,16
8351,5
8352,6
8353,0
8354,7
8355,5
8356,8
8357,0
8358,17
8359,10
8360,3
8361,14
8362,20
8363,26
8364,16
8365,12
8366,10
8367,20
8368,0
8369,2
8370,3
8371,2
8372,1
8373,0
8374,3
8375,9
8376,9
8377,1
8378,9
8379,0
8380,2
8381,7
8382,3
8383,2
8384,0
8385,3
8386,2
8387,2
8388,5
8389,17
8390,13
8391,8
8392,0
8393,14
8394,3
8395,8
8396,6
8397,28
8398,2
8399,0
8400,21
8401,4
8402,5
8403,6
8404,21
8405,0
8406,2
8407,4
8408,0
8409,8
8410,2
8411,3
8412,6
8413,9
8414,0
8415,2
8416,7
8417,1
8418,10
8419,1
8420,0
8421,3
8422,6
8423,9
8424,16
8425,12
8426,3
8427,5
8428,6
8429,2
8430,3
8431,5
8432,6
8433,0
8434,2
8435,7
8436,3
8437,2
8438,0
8439,3
8440,6
8441,19
8442,0
8443,22
8444,4
8445,19
8446,0
8447,31
8448,1
8449,12
8450,28
8451,8
8452,0
8453,8
8454,5
8455,37
8456,1
8457,0
8458,14
8459,5
8460,2
8461,7
8462,0
8463,3
8464,0
8465,22
8466,13
8467,8
8468,2
8469,1
8470,9
8471,0
8472,3
8473,10
8474,12
8475,0
8476,7
8477,3
8478,9
8479,0
8480,18
8481,5
8482,21
8483,7
8484,2
8485,0
8486,1
8487,6
8488,4
8489,13
8490,21
8491,7
8492,16
8493,11
8494,1
8495,18
8496,2
8497,0
8498,5
8499,6
8500,0
8501,7
8502,5
8503,12
8504,0
8505,2
8506,4
8507,0
8508,2
8509,3
8510,17
8511,24
8512,11
8513,1
8514,0
8515,3
8516,6
8517,9
8518,0
8519,24
8520,5
8521,11
8522,11
8523,0
8524,3
8525,0
8526,21
8527,10
8528,4
8529,14
8530,6
8531,0
8532,12
8533,3
8534,6
8535,0
8536,5
8537,6
8538,0
8539,2
8540,7
8541,1
8542,0
8543,23
8544,5
8545,2
8546,17
8547,7
8548,0
8549,9
8550,3
8551,10
8552,24
8553,20
8554,16
8555,27
8556,7
8557,1
8558,17
8559,24
8560,15
8561,26
8562,0
8563,8
8564,3
8565,5
8566,9
8567,0
8568,3
8569,2
8570,2
8571,5
8572,17
8573,13
8574,8
8575,0
8576,3
8577,22
8578,10
8579,13
8580,23
8581,2
8582,11
8583,19
8584,15
8585,0
8586,27
8587,2
8588,7
8589,3
8590,2
8591,0
8592,14
